,VOLUMN1,VOLUMN2,VOLUMN3,VOLUMN4,VOLUMN5,VOLUMN6,VOLUMN7,VOLUMN8,VOLUMN9,VOLUMN10,PRICE1,PRICE2,PRICE3,PRICE4,PRICE5,PRICE6,PRICE7,PRICE8,PRICE9,PRICE10
20171020T5,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T6,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T7,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T8,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T9,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T10,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T11,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T12,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T13,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T14,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T15,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T16,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T17,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T18,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T19,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T20,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T21,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T22,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T23,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T24,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T25,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T26,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T27,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T28,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T29,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T30,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T31,5.0,75.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,-0.68,106.4,336.23,0.0,0.0,0.0,0.0,0.0,0.0
20171020T32,5.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.97,106.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T33,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T34,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T35,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T36,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T37,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T38,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T39,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T40,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T41,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T42,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171020T43,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
